|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+
                       А. Балансовые счета
     Актив
|45410               417              0            417            332              0            332              0              0              0            749              0            749|
|45416            106537              0         106537         110710              0         110710         105201              0         105201         112046              0         112046|
|45503                74              0             74             50              0             50             96              0             96             28              0             28|
|45504               904              0            904            904              0            904            859              0            859            949              0            949|
|45505            643546              0         643546          36911              0          36911         143234              0         143234         537223              0         537223|
|45506          25973706              0       25973706         537547              0         537547        1832183              0        1832183       24679070              0       24679070|
|45507         416673448          46372      416719820       11148321           2860       11151181       11176052           5918       11181970      416645717          43314      416689031|
|45509           4040604            832        4041436         740268             53         740321         944155            120         944275        3836717            765        3837482|
|45510              3752              0           3752              0              0              0             60              0             60           3692              0           3692|
|45523           6093441              0        6093441         248083              0         248083         626147              0         626147        5715377              0        5715377|
|45706              1939              0           1939              0              0              0           1024              0           1024            915              0            915|
|45713                 2              0              2              0              0              0              1              0              1              1              0              1|
|45802                23              0             23              4              0              4              4              0              4             23              0             23|
|45805                 0              0              0             11              0             11             11              0             11              0              0              0|
|45806            688891             16         688907         136869              0         136869           1344              1           1345         824416             15         824431|
|45807                21              0             21              5              0              5             11              0             11             15              0             15|
|45808                42              0             42             23              0             23             16              0             16             49              0             49|
|45809           1187191             29        1187220            889              2            891           1300              4           1304        1186780             27        1186807|
|45810               511              1            512            255              0            255            244              0            244            522              1            523|
|45811            315876             56         315932          48442             11          48453          48621             28          48649         315697             39         315736|
|45812         159820304        2878910      162699214        6528586         407424        6936010        5599919         364510        5964429      160748971        2921824      163670795|
|45813           1463136             54        1463190          15921             11          15932           6295             17           6312        1472762             48        1472810|
|45814          14466874            402       14467276         137190             99         137289         202522            140         202662       14401542            361       14401903|
|45815          17907456            988       17908444        1414810             98        1414908         831180            122         831302       18491086            964       18492050|
|45816               429             42            471              8             18             26             10             30             40            427             30            457|
|45817                 0              1              1              0              0              0              0              0              0              0              1              1|
|45820          12442321              0       12442321        1533103              0        1533103        1427529              0        1427529       12547895              0       12547895|
|45906             77805              0          77805         140150              0         140150             57              0             57         217898              0         217898|
|45907               124              0            124              0              0              0              0              0              0            124              0            124|
|45909            556503              0         556503            223              0            223              3              0              3         556723              0         556723|
|45911             75417              0          75417          15635              0          15635          15391              0          15391          75661              0          75661|
|45912          46872790        1391285       48264075        2442330         136829        2579159         696986         163540         860526       48618134        1364574       49982708|
|45913            790454              0         790454           5635              0           5635           1453              0           1453         794636              0         794636|
|45914           4882506              0        4882506          41176              0          41176          47911              0          47911        4875771              0        4875771|
|45915           9107739           1635        9109374         549064            136         549200         471969            194         472163        9184834           1577        9186411|
|45920           3317069              0        3317069         789922              0         789922         874971              0         874971        3232020              0        3232020|
|47101              5142              0           5142              0              0              0              0              0              0           5142              0           5142|
|47201                31              0             31              0              0              0              0              0              0             31              0             31|
|47301                24            765            789              0             45             45              0             85             85             24            725            749|
|47307                 0           3887           3887              0            243            243              0            446            446              0           3684           3684|
|47421            491755              0         491755        3632570              0        3632570        3630469              0        3630469         493856              0         493856|
|47423          83521799         419530       83941329        2292242       11512618       13804860        2512584       11901763       14414347       83301457          30385       83331842|
|47427          25988253        2049214       28037467       14277904        1475694       15753598       16301422        1722628       18024050       23964735        1802280       25767015|
|47440            871244              0         871244            128              0            128          12966              0          12966         858406              0         858406|
|47443            400182           1844         402026        2682479          10809        2693288        2015161          12547        2027708        1067500            106        1067606|
|47447            312826              0         312826         435655              0         435655         167417              0         167417         581064              0         581064|
|47450          19923307              0       19923307           6540              0           6540         248050              0         248050       19681797              0       19681797|
|47451             49361              0          49361          19977              0          19977              0              0              0          69338              0          69338|
|47456            940867              0         940867         240416              0         240416          91548              0          91548        1089735              0        1089735|
|47465           3511546              0        3511546        1807057              0        1807057        1854573              0        1854573        3464030              0        3464030|
|474.1            257997        3873196        4131193     1049108950     1373947952     2423056902     1049187864     1376042602     2425230466         179083        1778546        1957629|
|47502              7504            733           8237         155896           2043         157939         157676           2759         160435           5724             17           5741|
|47802          12273347         851317       13124664              7           6173           6180           2453         857490         859943       12270901              0       12270901|
|47805             37215              0          37215          53833              0          53833          61913              0          61913          29135              0          29135|
|47807              4292              0           4292          39622              0          39622            385              0            385          43529              0          43529|
|47809                 0              0              0              8              0              8              8              0              8              0              0              0|
